unitKey,chassis,model,techBase,rulesLevel,relativePath,weaponIndex,mtfWeaponName,mtfLocation,normalizedLocation,resolutionStatus,chosenWeaponId,chosenWeaponName,chosenTechBase,matchedBy,matchedText,slotMatchStatus,matchingSlotIndexes,matchingSlotValues,reason
meks-3085u-phoenix-locust-lct-6m,Locust,LCT-6M,Inner Sphere,Standard,meks/3085u/Phoenix/Locust LCT-6M.mtf,1,ER Medium Laser,Right Arm,rightArm,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,3,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-locust-lct-6m,Locust,LCT-6M,Inner Sphere,Standard,meks/3085u/Phoenix/Locust LCT-6M.mtf,2,ER Small Laser,Head,head,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,5,ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12c,Longbow,LGB-12C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12C.mtf,0,LRM 15,Left Arm,leftArm,matched,is_lrm_15,LRM 15,Inner Sphere,name,LRM 15,matchedSlot,9; 10; 11,LRM 15; LRM 15; LRM 15,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12c,Longbow,LGB-12C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12C.mtf,1,LRM 15,Right Arm,rightArm,matched,is_lrm_15,LRM 15,Inner Sphere,name,LRM 15,matchedSlot,9; 10; 11,LRM 15; LRM 15; LRM 15,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12c,Longbow,LGB-12C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12C.mtf,2,LRM 20,Left Arm,leftArm,matched,is_lrm_20,LRM 20,Inner Sphere,name,LRM 20,matchedSlot,3; 4; 5; 6; 7,LRM 20; LRM 20; LRM 20; LRM 20; LRM 20,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12c,Longbow,LGB-12C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12C.mtf,3,LRM 20,Right Arm,rightArm,matched,is_lrm_20,LRM 20,Inner Sphere,name,LRM 20,matchedSlot,3; 4; 5; 6; 7,LRM 20; LRM 20; LRM 20; LRM 20; LRM 20,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12c,Longbow,LGB-12C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12C.mtf,4,ER Small Laser,Head,head,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,4,ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12c,Longbow,LGB-12C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12C.mtf,5,ER Small Laser,Center Torso,centerTorso,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,11; 12,ISERSmallLaser; ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12c,Longbow,LGB-12C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12C.mtf,6,ER Small Laser,Center Torso,centerTorso,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,11; 12,ISERSmallLaser; ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12r,Longbow,LGB-12R,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12R.mtf,0,LRM 15,Left Arm,leftArm,matched,is_lrm_15,LRM 15,Inner Sphere,name,LRM 15,matchedSlot,3; 4; 5,LRM 15; LRM 15; LRM 15,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12r,Longbow,LGB-12R,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12R.mtf,1,LRM 15,Right Arm,rightArm,matched,is_lrm_15,LRM 15,Inner Sphere,name,LRM 15,matchedSlot,6; 7; 8,LRM 15; LRM 15; LRM 15,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12r,Longbow,LGB-12R,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12R.mtf,2,LRM 15,Left Torso,leftTorso,matched,is_lrm_15,LRM 15,Inner Sphere,name,LRM 15,matchedSlot,3; 4; 5; 8; 9; 10; 11,LRM 15; LRM 15; LRM 15; IS Ammo LRM-15; IS Ammo LRM-15; IS Ammo LRM-15; IS Ammo LRM-15,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12r,Longbow,LGB-12R,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12R.mtf,3,ER Large Laser,Left Torso,leftTorso,matched,is_er_large_laser,ER Large Laser,Inner Sphere,name,ER Large Laser,matchedSlot,6; 7,ISERLargeLaser; ISERLargeLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12r,Longbow,LGB-12R,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12R.mtf,4,LRM 15,Right Torso,rightTorso,matched,is_lrm_15,LRM 15,Inner Sphere,name,LRM 15,matchedSlot,3; 4; 5; 6; 7; 8; 9,LRM 15; LRM 15; LRM 15; IS Ammo LRM-15; IS Ammo LRM-15; IS Ammo LRM-15; IS Ammo LRM-15,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-12r,Longbow,LGB-12R,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-12R.mtf,5,ER Medium Laser,Head,head,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,4,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,0,MML 7,Left Arm,leftArm,matched,is_mml_7,MML 7,Inner Sphere,name,MML 7,matchedSlot,3; 4; 5; 6; 8; 9; 10; 11,ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,1,MML 7,Left Arm,leftArm,matched,is_mml_7,MML 7,Inner Sphere,name,MML 7,matchedSlot,3; 4; 5; 6; 8; 9; 10; 11,ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,2,MML 7,Right Arm,rightArm,matched,is_mml_7,MML 7,Inner Sphere,name,MML 7,matchedSlot,3; 4; 5; 6; 8; 9; 10; 11,ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,3,MML 7,Right Arm,rightArm,matched,is_mml_7,MML 7,Inner Sphere,name,MML 7,matchedSlot,3; 4; 5; 6; 8; 9; 10; 11,ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7; ISMML7,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,4,MML 7,Left Torso,leftTorso,matched,is_mml_7,MML 7,Inner Sphere,name,MML 7,matchedSlot,4; 5; 6; 7; 9; 10; 11,ISMML7; ISMML7; ISMML7; ISMML7; IS Ammo MML-7 LRM Artemis-capable; IS Ammo MML-7 LRM Artemis-capable; IS Ammo MML-7 SRM Artemis-capable,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,5,MML 7,Right Torso,rightTorso,matched,is_mml_7,MML 7,Inner Sphere,name,MML 7,matchedSlot,4; 5; 6; 7; 9; 10; 11,ISMML7; ISMML7; ISMML7; ISMML7; IS Ammo MML-7 LRM Artemis-capable; IS Ammo MML-7 SRM Artemis-capable; IS Ammo MML-7 SRM Artemis-capable,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,6,ER Small Laser,Center Torso,centerTorso,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,11; 12,ISERSmallLaser; ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,7,ER Small Laser,Center Torso,centerTorso,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,11; 12,ISERSmallLaser; ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13c,Longbow,LGB-13C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13C.mtf,8,ER Small Laser,Head,head,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,4,ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,0,ER Medium Laser,Left Leg,leftLeg,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,5,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,1,B-Pod,Left Leg,leftLeg,matched,is_b_pod,B-Pod,Inner Sphere,name,B-Pod,matchedSlot,6,ISBPod,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,2,ER Medium Laser,Right Leg,rightLeg,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,5,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,3,B-Pod,Right Leg,rightLeg,matched,is_b_pod,B-Pod,Inner Sphere,name,B-Pod,matchedSlot,6,ISBPod,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,4,Light Auto Cannon/5,Left Arm,leftArm,matched,is_light_ac_5,Light AC/5,Inner Sphere,altName,Light Auto Cannon/5,matchedSlot,3; 4; 5; 6; 7; 8,Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,5,Light Auto Cannon/5,Left Arm,leftArm,matched,is_light_ac_5,Light AC/5,Inner Sphere,altName,Light Auto Cannon/5,matchedSlot,3; 4; 5; 6; 7; 8,Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,6,Light Auto Cannon/5,Left Arm,leftArm,matched,is_light_ac_5,Light AC/5,Inner Sphere,altName,Light Auto Cannon/5,matchedSlot,3; 4; 5; 6; 7; 8,Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,7,Light Auto Cannon/5,Right Arm,rightArm,matched,is_light_ac_5,Light AC/5,Inner Sphere,altName,Light Auto Cannon/5,matchedSlot,3; 4; 5; 6; 7; 8,Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,8,Light Auto Cannon/5,Right Arm,rightArm,matched,is_light_ac_5,Light AC/5,Inner Sphere,altName,Light Auto Cannon/5,matchedSlot,3; 4; 5; 6; 7; 8,Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,9,Light Auto Cannon/5,Right Arm,rightArm,matched,is_light_ac_5,Light AC/5,Inner Sphere,altName,Light Auto Cannon/5,matchedSlot,3; 4; 5; 6; 7; 8,Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5; Light Auto Cannon/5,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3085u-phoenix-longbow-lgb-13nais,Longbow,LGB-13NAIS,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-13NAIS.mtf,10,ER Small Laser,Left Torso,leftTorso,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,1,ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,0,MML 9,Left Arm,leftArm,matched,is_mml_9,MML 9,Inner Sphere,name,MML 9,matchedSlot,3; 4; 5; 6; 7; 8; 9; 10; 11; 12,ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,1,MML 9,Left Arm,leftArm,matched,is_mml_9,MML 9,Inner Sphere,name,MML 9,matchedSlot,3; 4; 5; 6; 7; 8; 9; 10; 11; 12,ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,2,MML 9,Right Arm,rightArm,matched,is_mml_9,MML 9,Inner Sphere,name,MML 9,matchedSlot,3; 4; 5; 6; 7; 8; 9; 10; 11; 12,ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,3,MML 9,Right Arm,rightArm,matched,is_mml_9,MML 9,Inner Sphere,name,MML 9,matchedSlot,3; 4; 5; 6; 7; 8; 9; 10; 11; 12,ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; ISMML9,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,4,MML 9,Left Torso,leftTorso,matched,is_mml_9,MML 9,Inner Sphere,name,MML 9,matchedSlot,4; 5; 6; 7; 8; 9; 10; 11,ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; IS Ammo MML-9 LRM; IS Ammo MML-9 LRM; IS Ammo MML-9 SRM,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,5,MML 9,Right Torso,rightTorso,matched,is_mml_9,MML 9,Inner Sphere,name,MML 9,matchedSlot,4; 5; 6; 7; 8; 9; 10; 11,ISMML9; ISMML9; ISMML9; ISMML9; ISMML9; IS Ammo MML-9 LRM; IS Ammo MML-9 SRM; IS Ammo MML-9 SRM,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,6,ER Medium Laser,Center Torso,centerTorso,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,11; 12,ISERMediumLaser; ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,7,ER Medium Laser,Center Torso,centerTorso,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,11; 12,ISERMediumLaser; ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-longbow-lgb-14c,Longbow,LGB-14C,Inner Sphere,Standard,meks/3085u/Phoenix/Longbow LGB-14C.mtf,8,ER Medium Laser,Head,head,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,4,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-marauder-ii-bounty-hunter,Marauder II,(Bounty Hunter),Clan,Standard,meks/3085u/Phoenix/Marauder II Bounty Hunter.mtf,0,ER PPC,Left Arm,leftArm,matched,clan_er_ppc,ER PPC,Clan,name,ER PPC,matchedSlot,7; 8,CLERPPC; CLERPPC,"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3085u-phoenix-marauder-ii-bounty-hunter,Marauder II,(Bounty Hunter),Clan,Standard,meks/3085u/Phoenix/Marauder II Bounty Hunter.mtf,1,Medium Pulse Laser,Left Arm,leftArm,matched,clan_medium_pulse_laser,Medium Pulse Laser,Clan,name,Medium Pulse Laser,matchedSlot,9; 10,CLMediumPulseLaser; CLMediumPulseLaser,"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
